CODIGO_DE_HECHO_EN_BITACORA,DEPARTAMENTO,MUNICIPIO,CÓDIGO_DANE,DIRECCION_TERRITORIAL,PDET_ETCR,REGION_PDET_ETCR,FECHA_DEL_EVENTO,MES_HECHO,ANO_HECHO,TIPO_DE_EVENTO,SUB_TIPO_DE_EVENTO,PRESUNTO_AUTOR ,DESCRIPCION_DEL_AUTOR,OBSERVACIONES,DESCRIPCION_PRELIMINAR_DEL_EVENTO,FUENTE,CATEGORIZACION_DEL_EVENTO
39955,GUAVIARE,MIRAFLORES,95200,META_Y_LLANOS_ORIENTALES,PDET,Macarena-Guaviare,07/08/2020,8,2020,ACCIONES_INSTITUCIONALES,OPERACIONES_ANTINARCOTICOS,NO_PRECISA,NO_PRECISA_,,"El Ejército Nacional dio golpe a las disidencias mediante la destrucción de seis laboratorios para el procesamiento de pasta de base de coca, que contenían 37 millones de pesos en insumos sólidos, líquidos y maquinaria. Presuntamente pertenecientes a disidencias de las Farc. ",MI CURILLO CAQUETA,ACCIONES_INSTITUCIONALES
39956,GUAVIARE,SAN_JOSE_DEL_GUAVIARE,95001,META_Y_LLANOS_ORIENTALES,ETCR - PDET,Macarena-Guaviare,07/08/2020,8,2020,ACCIONES_INSTITUCIONALES,OPERACIONES_ANTINARCOTICOS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,OTROS,,"Gracias a información proporcionada por inteligencia militar, una estructura en madera con techo de plástico de 150 metros cuadrados, con 161 kilogramos de insumos sólidos y 8,7 galones de insumos líquidos, con la que estarían produciendo 60 kilogramos de pasta base coca, y obtendrían mensualmente una suma aproximada de 168 millones de pesos, a través de la comercialización del alcaloide. Presuntamente pertenecientes a disidencias de las Farc.",MI CURILLO CAQUETA,ACCIONES_INSTITUCIONALES
39957,VALLE_DEL_CAUCA,BUENAVENTURA,76109,VALLE_DEL_CAUCA,PDET,Pacífico Medio,07/08/2020,8,2020,ACCIONES_INSTITUCIONALES,OPERACIONES_ANTINARCOTICOS,NO_PRECISA,NO_PRECISA_,,"La Fiscalía recibió información sobre la ubicación de un lugar, en el que se construían semisumergible al servicio del narcotráfico. Las verificaciones se hicieron en un afluente del río Naya, en el corregimiento de Puerto Merizalde. En el sitio, los investigadores de la Fiscalía y tropas del Batallón contra el Narcotráfico N°2 del Ejército Nacional encontraron un astillero, maquinaria, motores diesel, plantas de energía, baterías y una cantidad importante de ACPM. En fabricación estaba un semisumergible de 30 metros de largo por 3 metros de ancho, con capacidad para almacenar hasta 8 toneladas de clorhidrato de cocaína. El artefacto estaba listo para ser cargado con estupefacientes y salir de las costas del Pacífico colombiano. ",MI CURILLO CAQUETA,ACCIONES_INSTITUCIONALES
39958,META,URIBE,50370,META_Y_LLANOS_ORIENTALES,PDET,Macarena-Guaviare,07/08/2020,8,2020,ACCIONES_INSTITUCIONALES,DESACTIVACION_DE_ARTEFACTOS_EXPLOSIVOS,NO_PRECISA,NO_PRECISA_,,"La Fuerza de Despliegue Rápido, de la Fuerza de Tarea Conjunta Omega del Ejercito Nacional, lograron la ubicación de un cilindro de 40 libras, cargado con material explosivo. ",RCN RADIO,ACCIONES_INSTITUCIONALES
39959,META,VISTAHERMOSA,50711,META_Y_LLANOS_ORIENTALES,ETCR - PDET,Macarena-Guaviare,07/08/2020,8,2020,ACCIONES_INSTITUCIONALES,DESACTIVACION_DE_ARTEFACTOS_EXPLOSIVOS,NO_PRECISA,NO_PRECISA_,,"Tropas del Batallón de Operaciones Terrestres del Ejercito Nacional “lograron la ubicación y posterior neutralización de otro artefacto explosivo improvisado tipo cilindro, adecuado con sistema de activación por cable de mando, listo para ser detonado al paso de las tropas” destacó el General Flores Cuervo.",RCN RADIO,ACCIONES_INSTITUCIONALES
39960,BOYACA,COMBITA,15204,CENTRO,0,0,07/08/2020,8,2020,ACCIONES_INSTITUCIONALES,JUSTICIA,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"Arley Carvajal, aparente cabecilla del ELN, se encuentra detenido en la Cárcel de máxima seguridad de Cómbita, como presunto autor del delito de actos de terrorismo y por otros procesos judiciales, además es señalado como el presunto determinador de la quema de maquinaria pesada a una compañía de ingeniería civil, que en 2018 se habría negado a pagar una exigencia económica a ese grupo guerrillero.",CARACOL RADIO,ACCIONES_INSTITUCIONALES
39961,VALLE_DEL_CAUCA,TRUJILLO,76828,VALLE_DEL_CAUCA,0,0,08/08/2020,8,2020,HOMICIDIOS,OTROS,NO_PRECISA,NO_PRECISA_,,"Las autoridades investigan el asesinato de un agricultor. La víctima fatal fue identificada como Leonardo Ramírez Gallego, de 47 años, natural de Tuluá. ",EL PAIS,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
39962,VALLE_DEL_CAUCA,TULUA,76834,VALLE_DEL_CAUCA,0,0,08/08/2020,8,2020,OTRO_TIPO_DE_EVENTO,OTROS,NO_PRECISA,NO_PRECISA_,,"Dos presuntos sicarios que se movilizaban en una motocicleta asesinaron con arma de fuego al propietario del restaurante 'Mi Rey', ubicado en la Avenida Gaitán. ",EL PAIS,OTRO_TIPO_DE_EVENTOS
39963,CUNDINAMARCA,GIRARDOT,25307,CENTRO,0,0,08/08/2020,8,2020,HOMICIDIOS,OTROS,NO_PRECISA,NO_PRECISA_,,"Unidades de Reacción inmediata de la Sijin, fueron los encargados de realizar la inspección técnica del cadáver, se conoció que el cuerpo se encontraba tendido boca arriba y presentaba tres impactos de arma de fuego a la altura de la cabeza, que le causaron la muerte de manera instantánea, aún se desconoce la identidad del autor material; sin embargo, descartan que se trate de un robo ya que hallaron algunas de sus pertenencias, se trataba de Yeison Alexander Salcedo Vargas, conocido según las autoridades con el alias de ‘El Chivo’, quien contaba con un gran prontuario delictivo. ",MI CURILLO CAQUETA,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
39964,MAGDALENA,ZONA_BANANERA,47980,MAGDALENA,0,0,09/08/2020,8,2020,HOMICIDIOS,OTROS,NO_PRECISA,NO_PRECISA_,,"Un adulto y un menor de edad fueron asesinados por sicarios, momentos en que estos se movilizaban por una trocha en jurisdicción de la vereda Patuca, entre los corregimientos de Guamachito y Soplador. ",HOY DIARIO DEL MAGDALENA,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
39965,VALLE_DEL_CAUCA,CALI,76001,VALLE_DEL_CAUCA,0,0,08/08/2020,8,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,OTROS,,"La Fiscalía desmanteló una organización criminal dedicada la comercialización de drogas hacia Ecuador. Se trata de alias “Mona"", que junto con su pareja alias ""Luis David"", eran los encargados de enviar estupefacientes desde el departamento del Cauca hacia la capital del Valle, específicamente a las familias de dos de los capturados, quienes comercializaban la droga desde sus lugares de residencia en el barrio Comuneros, en el Distrito de Aguablanca. ",CARACOL RADIO,ACCIONES_INSTITUCIONALES
39966,NORTE_DE_SANTANDER,CUCUTA,54001,NORTE_DE_SANTANDER_Y_ARAUCA,0,0,08/08/2020,8,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,"La Policía Metropolitana capturó al venezolano Francisco Jesús Dávila Ramos, de 33 años, quien fue sorprendido con un revólver, nueve cartuchos y 27 bolsas que contenían cocaína. El procedimiento se produjo cuando el detenido se percató de la presencia de los policías que adelantaban patrullajes de registro y control en la avenida séptima del barrio Sevilla, y decidió emprender la huida con rumbo hacia Prados del Norte. ",LA OPINION,ACCIONES_INSTITUCIONALES
39967,CAQUETA,BELEN_DE_LOS_ANDAQUIES,18094,CAQUETA_Y_HUILA,PDET,Cuenca del Caguán y Piedemonte Caqueteño,09/08/2020,8,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,OTROS,ESTRUCTURA_3,"En desarrollo de operaciones militares coordinadas con la Policía Nacional y el CTI de la Fiscalía, en contra de los grupos armados que delinquen en el Caquetá, lograron la captura de cuatro personas en la vereda los Ángeles, vereda El Prado, señaladas de ser presuntos integrantes de la Red de Apoyo a Estructuras Residuales (RAER) del Grupo Armado Organizado Residual Estructura Tercera (GAO-r E-3). ",EJERCITO NACIONAL,ACCIONES_INSTITUCIONALES
39968,LA_GUAJIRA,RIOHACHA,44001,CESAR_Y_GUAJIRA,0,0,09/08/2020,8,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,"Un trabajo articulado entre la Policía Nacional, a través de la Policía Fiscal y Aduanera (POLFA), permitió la incautación de dos armas de fuego, los cuales eran transportados al interior del país, sin la documentación que acreditara su legalidad. Seguidamente se le pregunto a los ciudadanos por los respectivos documentos que acreditaran la legalidad de las armas quienes manifestaron que no tenían ningún documento soporte, de inmediato se procedió a materializar la captura de 03 personas quienes fueron trasladados a la URI. ",RCN RADIO,ACCIONES_INSTITUCIONALES
39969,VALLE_DEL_CAUCA,PALMIRA,76520,VALLE_DEL_CAUCA,0,0,08/08/2020,8,2020,ACCIONES_INSTITUCIONALES,OPERACIONES_ANTINARCOTICOS,NO_PRECISA,NO_PRECISA_,,"Las autoridades del Valle del Cauca lograron incautar ocho toneladas de marihuana creepy, que estaba camuflada en dos camiones. El cargamento tiene un valor de tres mil millones de pesos y sería la incautación más grande de este tipo de estupefacientes en los últimos cinco años en todo el país.",RCN RADIO,ACCIONES_INSTITUCIONALES
39970,HUILA,LA_PLATA,41396,CAQUETA_Y_HUILA,0,0,08/08/2020,8,2020,ACCIONES_INSTITUCIONALES,OPERACIONES_ANTINARCOTICOS,NO_PRECISA,NO_PRECISA_,,"Las acciones coordinadas entre tropas del Batallón Especial, energético y Vial N°12 de la Novena Brigada, efectivos del Departamento de Policía, condujeron a la incautación de 213 kilos de marihuana crippy de un vehículo. ",DIARIO DEL HUILA,ACCIONES_INSTITUCIONALES
39971,CAUCA,CORINTO,19212,CAUCA,PDET,Alto Patía-Norte del Cauca,08/08/2020,8,2020,ACCIONES_INSTITUCIONALES,INCAUTACIONES,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,OTROS,,"Tercera División del Ejército incautó material de intendencia, comunicaciones, armas largas, pistolas, proveedores y municiones. ",CARACOL RADIO,ACCIONES_INSTITUCIONALES
39972,CAUCA,CORINTO,19212,CAUCA,PDET,Alto Patía-Norte del Cauca,08/08/2020,8,2020,ACCIONES_INSTITUCIONALES,DESACTIVACION_DE_ARTEFACTOS_EXPLOSIVOS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,OTROS,,"La Fuerza de Despliegue Rápido N.º 4, mediante información de inteligencia y en coordinación con la Fiscalía General de la Nación, lograron desmantelar dos depósitos ilegales donde fue incautado abundante material de explosivos, como minas antipersonales y granadas. ",CARACOL RADIO,ACCIONES_INSTITUCIONALES
39973,HUILA,NEIVA,41001,CAQUETA_Y_HUILA,0,0,08/08/2020,8,2020,ACCIONES_INSTITUCIONALES,JUSTICIA,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,OTROS,LOS_MAGOS,"Alias ‘El Gordo’, quien lideraba una de las ‘ollas’ de la banda ‘Los Magos’, dedicada al microtráfico de droga, ‘negoció’ la pena con la Fiscalía. El hombre fue condenado a cuatro años de prisión. La líder de la banda ya había aceptado cargos. Una rebaja considerable de la pena de prisión logró Jonatham Rodrigo Buendía Cujar alias ‘El Gordo’, jefe de una de las ‘ollas’ donde la banda de microtrafico ‘Los Magos’ almacenaba y distribuía estupefacientes. ",LA NACION,ACCIONES_INSTITUCIONALES
39974,HUILA,NEIVA,41001,CAQUETA_Y_HUILA,0,0,10/08/2020,8,2020,HOMICIDIOS,OTROS,NO_PRECISA,NO_PRECISA_,,"Un hombre identificado como Juan Andrés Henao Sánchez, fue asesinado mientas se encontraba departiendo en una celebración de cumpleaños. El sicario llegó hasta el lugar y le propinó un disparo que ingresó por el pecho y salió por su espalda. Según las autoridades, este hecho se trataría de un presunto ajuste de cuentas, por temas de tráfico de estupefacientes, sin embargo, cualquier hipótesis está siendo analizada para así determinar con certeza los móviles de este crimen. ",LA NACION,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
39975,ATLANTICO,SOLEDAD,8758,ATLANTICO,0,0,10/08/2020,8,2020,HOMICIDIOS,OTROS,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,NO_PRECISA,,"Mery Polo fue herida por cuatro sicarios en dos motocicletas, en la terraza de una vivienda en el barrio Ciudad Paraíso. Quienes estaban con la mujer la auxiliaron y la trasladaron a la clínica Adela de Char; sin embargo, los galenos del centro médico aseguraron que Merys ingresó sin signos vitales. Por su parte, la Policía aseguró que se alertaron todas las unidades para iniciar investigaciones que permitan dar con el paradero de los homicidas de Polo. ",EL HERALDO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
39976,ATLANTICO,BARRANQUILLA,8001,ATLANTICO,0,0,10/08/2020,8,2020,HOMICIDIOS,OTROS,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,NO_PRECISA,,"Se han presentado cuatro homicidios en el transcurso de una semana.  Kleiderman Ferrer tenía 20 años y, fue ultimado cuando estaba sentado en un andén tomando. ",EL HERALDO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
39977,NARIÑO,LEIVA,52405,NARIÑO,PDET,Alto Patía-Norte del Cauca,10/08/2020,8,2020,HOMICIDIOS,NIÑOS_NIÑAS_Y_ADOLESCENTES,NO_PRECISA,NO_PRECISA_,,En hechos que son materia de investigación dos menores de edad perdieron la vida en el municipio de Leiva. Quienes al parecer fueron ultimados por integrantes de grupos armados delictivos que operan en esta zona. ,MI CURILLO CAQUETA,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
39978,ANTIOQUIA,FRONTINO,5284,ANTIOQUIA,0,0,10/08/2020,8,2020,MINAS_MAP_MUSE,ACCIDENTES,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"Los hechos ocurrieron en la comunidad Antadó - Arenera, donde una familia embera eyábida se disponía a buscar alimentos de pancoger cuando resultó víctima de una mina antipersonal. El padre de familia, Nevardo Bailarín Cuñapa falleció, mientras que su esposa Ofelia Sinigüí y su hija resultaron heridas. Ambas mujeres fueron evacuadas de la zona con ayuda del Ejército Nacional. ",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
39979,NORTE_DE_SANTANDER,CUCUTA,54001,NORTE_DE_SANTANDER_Y_ARAUCA,0,0,10/08/2020,8,2020,ATENTADOS,OTROS,NO_PRECISA,NO_PRECISA_,,"Cuando Jhon Aníbal Smith Mojica Santos arribó a una tienda en la avenida 24 con calle 15, para continuar tomando licor, como lo había hecho desde la noche del sábado, fue atacado por un pistolero. Los vecinos del barrio Nuevo Horizonte tienen claro que el ataque a bala que se registró obedece a una presunta retaliación entre bandas dedicadas al microtráfico de drogas. ",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
39980,ARAUCA,SARAVENA,81736,NORTE_DE_SANTANDER_Y_ARAUCA,PDET,Arauca,10/08/2020,8,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,"Las autoridades detuvieron a dos implicados en un atentado perpetrado en enero pasado contra una instalación de la Fuerza Aérea Colombiana (FAC) que queda dentro del aeropuerto de la ciudad de Yopal (oriente colombiano), informaron este sábado fuentes oficiales. Los capturados fueron trasladados a Yopal y puestos a disposición de las autoridades competentes y la Fiscalía los acusó de terrorismo, rebelión, fabricación, tráfico y porte de armas, entre otros, por lo que fueron enviados a la cárcel. ",EL COLOMBIANO,ACCIONES_INSTITUCIONALES
39981,LA_GUAJIRA,URIBIA,44847,CESAR_Y_GUAJIRA,0,0,10/08/2020,8,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,OTROS,,"Tres sujetos cuyos nombres no fueron dados a conocer por adelantarse una investigación para aclarar los hechos, y que al parecer integran un grupo delincuencial que opera entre este municipio y Uribia, fueron privados de la libertad y se les decomisó cinco pistolas, dos revólveres, 11 proveedores, 147 cartuchos de diferentes calibres, dos radios de comunicación, tres celulares, $215 millones de pesos en efectivo y 194 dólares. ",MI CURILLO CAQUETA,ACCIONES_INSTITUCIONALES
39982,NORTE_DE_SANTANDER,CUCUTA,54001,NORTE_DE_SANTANDER_Y_ARAUCA,0,0,10/08/2020,8,2020,OTRO_TIPO_DE_EVENTO,OTROS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,NO_PRECISA,,"Cada homicidio en Cúcuta y en el área metropolitana se convierte en una ardua tarea para los investigadores criminales que van detrás de los responsables, sin embargo, esta tarea lleva tiempo y audacia. Tras un balance entregado por la Seccional de Investigación Criminal (Sijín) de la Policía Metropolitana de Cúcuta, se evidencia un esclarecimiento del 31,3% de los hechos violentos ocurridos en lo que va del 2020. Según la Sijín, junto al Cuerpo Técnico de Investigación (CTI) de la Fiscalía, a lo logrado esclarecer 62 homicidios, de los 198 que se han presentado en lo corrido de este año en Cúcuta, el área metropolitana y su zona rural. De esos 62 hechos, 20 fueron por microtráfico y ajuste de cuentas, 13 por grupos al margen de la Ley que dejaron las confrontaciones entre la guerrilla del Eln y la banda criminal Los Rastrojos; 11 por venganza e igual número por riñas.",LA OPINION,OTRO_TIPO_DE_EVENTOS
39983,PUTUMAYO,MOCOA,86001,PUTUMAYO,PDET,Putumayo,10/08/2020,8,2020,VIOLENCIA_SEXUAL,NIÑOS_NIÑAS_Y_ADOLESCENTES,NO_PRECISA,NO_PRECISA_,,"Niñas indígenas, víctimas de mercado sexual en Putumayo, Turistas en Putumayo pagaban hasta 500 mil pesos por niñas indígenas sin experiencia sexual. Semana Noticias conoció detalles de la investigación que desarticuló una red de prostitución en ese departamento.",DEFENSORIA DEL PUEBLO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
39984,CAUCA,BUENOS_AIRES,19110,CAUCA,ETCR - PDET,Alto Patía-Norte del Cauca,10/08/2020,8,2020,ACCIONES_ARMADAS,ENFRENTAMIENTOS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,OTROS,JAIME_MARTINEZ,"Las autoridades reportaron que una persona muerta y un menor de edad herido, dejan hasta el momento los fuertes combates que se vienen registrando entre grupos armados ilegales en zona rural de Buenos Aires, Cauca.  Las confrontaciones que han sostenido las disidencias de las Farc, estructura Nueva Marquetalia y Jaime Martínez, se presentan en los sectores de La Esperanza y El Porvenir. ",UARIV,ACCIONES_ARMADAS
39985,CAUCA,BALBOA,19075,CAUCA,PDET,Alto Patía-Norte del Cauca,10/08/2020,8,2020,HOMICIDIOS,OTROS,NO_PRECISA,NO_PRECISA_,,"En el hecho ocurrió en el municipio de Leiva, departamento de Nariño, donde fueron asesinados dos adolescentes al parecer por grupos paramilitares. Los dos menores eran oriundos del Cauca. ",UARIV,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
39986,NORTE_DE_SANTANDER,TIBU,54810,NORTE_DE_SANTANDER_Y_ARAUCA,ETCR - PDET,Catatumbo,11/08/2020,8,2020,ACCIONES_ARMADAS,HOSTIGAMIENTO,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"Una unidad militar fue atacada con explosivos, en momentos que participaba de labores de erradicación de cultivos ilícitos. El general Olveiro Pérez, comandante de la Fuerza Tarea Vulcano del Ejército que ""el ELN es los responsables de esta nueva acción violenta registrada en la vereda el Retiro zona rural de Tibú, en donde se viene adelantando, desde hace varios meses, la erradicación de los cultivos de coca"".",RCN RADIO,ACCIONES_ARMADAS
39987,META,VISTAHERMOSA,50711,META_Y_LLANOS_ORIENTALES,ETCR - PDET,Macarena-Guaviare,11/08/2020,8,2020,ACCIONES_ARMADAS,EMBOSCADA,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,GAO_RESIDUAL_FRENTE_7,,"Según indicó el brigadier general Raúl Flórez, comandante de la Fuerza Conjunta de Tarea Omega, la estructura Séptima de las disidencias que operan la región serían los responsables de los ataques donde resultaron heridos tres uniformados y un campesino, en momentos en el que se desarrollaban labores de erradicación de cultivos ilícitos. Ante estos hechos, el secretario de Gobierno del Meta Víctor Bravo señaló que luego del ataque con artefactos explosivos, los uniformados recibieron ataques armados por parte de disidentes que se hicieron pasar por campesinos, ataque que fue respondido por personal del Ejército.",RCN RADIO,ACCIONES_ARMADAS
